orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,productName,productLine,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
10349,S24_1444,48,50.29,4,2004-12-01,2004-12-07,2004-12-03,Shipped,,151,Muscle Machine Inc,Young,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1286.0,138500,*,Vintage Cars,1:32,Red Start Diecast,*,51.0,33.11226241420189,60.54169649273652
10349,S24_2840,36,31.47,3,2004-12-01,2004-12-07,2004-12-03,Shipped,,151,Muscle Machine Inc,Young,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1286.0,138500,*,Classic Cars,1:18,Gearbox Collectibles,*,9771.0,94.80870019670574,152.25099017390812
10349,S24_4048,23,111.18,2,2004-12-01,2004-12-07,2004-12-03,Shipped,,151,Muscle Machine Inc,Young,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1286.0,138500,*,Vintage Cars,1:32,Autoart Studio Design,*,20.0,26.267688619807817,50.2245273877395
10349,S32_2509,33,44.37,1,2004-12-01,2004-12-07,2004-12-03,Shipped,,151,Muscle Machine Inc,Young,Jeff,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1286.0,138500,*,Classic Cars,1:18,Red Start Diecast,*,8909.0,93.83684250591509,208.54269086899245
10350,S10_4757,26,110.16,5,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:10,Welly Diecast Productions,*,2855.0,103.05127751457846,213.39418037547185
10350,S18_3029,43,84.3,6,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:10,Min Lin Diecast,*,7867.0,103.3788833474543,212.07115285698
10350,S18_3140,44,135.22,1,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:10,Motor City Art Classics,*,1898.0,102.36510595569348,194.310332212476
10350,S18_3259,41,94.79,2,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:12,Red Start Diecast,*,148.0,99.38581889454464,208.44195514880167
10350,S18_4522,30,70.22,3,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Classic Metal Creations,*,22.0,33.3,56.26010797028922
10350,S24_2011,34,98.31,7,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Gearbox Collectibles,*,9764.0,89.4251199730417,170.25998549699517
10350,S24_3151,30,86.74,9,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:10,Motor City Art Classics,*,7322.0,101.7825520549365,169.25336774408825
10350,S24_3816,25,77.15,10,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Min Lin Diecast,*,9576.0,102.45462953285136,211.3478432348179
10350,S32_3207,27,61.52,14,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:18,Min Lin Diecast,*,9770.0,44.586769428031,68.96250962315315
10350,S50_1392,31,104.18,8,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:10,Motor City Art Classics,*,4732.0,102.75278077898152,210.96654390762424
10350,S50_1514,44,56.82,17,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:18,Studio M Art Models,*,6505.0,22.385539638103182,45.47422337466433
10350,S700_1138,46,56.0,11,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Motorcycles,1:32,Highway 66 Mini Classics,*,15.0,32.70085631887025,79.81734721710464
10350,S700_1938,28,76.22,4,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:12,Red Start Diecast,*,1639.0,102.32309568100568,212.143631487222
10350,S700_2610,29,68.67,12,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,,,,,,,,
10350,S700_3505,31,87.15,13,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,,,,,,,,
10350,S700_3962,25,97.32,16,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,,,,,,,,
10350,S72_3212,20,48.05,15,2004-12-02,2004-12-08,2004-12-05,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,,,,,,,,
10351,S18_1662,39,143.5,1,2004-12-03,2004-12-11,2004-12-07,Shipped,,324,"Stylish Desk Decors, Co.",Brown,Ann ,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1501.0,77000,*,Vintage Cars,1:32,Autoart Studio Design,*,550.0,23.447387505088827,38.00587813983215
10351,S18_3856,20,104.81,2,2004-12-03,2004-12-11,2004-12-07,Shipped,,324,"Stylish Desk Decors, Co.",Brown,Ann ,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1501.0,77000,*,Trucks and Buses,1:12,Welly Diecast Productions,*,2607.0,95.47850191458072,164.1133884490461
10351,S24_2841,25,64.4,5,2004-12-03,2004-12-11,2004-12-07,Shipped,,324,"Stylish Desk Decors, Co.",Brown,Ann ,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1501.0,77000,*,Vintage Cars,1:18,Second Gear Diecast,*,3568.0,60.24125029504199,76.51211783886293
10351,S24_3420,38,53.92,4,2004-12-03,2004-12-11,2004-12-07,Shipped,,324,"Stylish Desk Decors, Co.",Brown,Ann ,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1501.0,77000,*,Trucks and Buses,1:10,Motor City Art Classics,*,6618.0,103.022047100954,199.41867626902965
10351,S24_3949,34,68.24,3,2004-12-03,2004-12-11,2004-12-07,Shipped,,324,"Stylish Desk Decors, Co.",Brown,Ann ,(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1501.0,77000,*,Vintage Cars,1:24,Carousel DieCast Legends,*,1486.0,15.919722742584774,34.179131035183346
10352,S700_2047,23,75.13,3,2004-12-03,2004-12-12,2004-12-09,Shipped,,198,Auto-Moto Classics Inc.,Taylor,Leslie,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,1216.0,23000,,,,,,,,
10352,S700_2466,49,87.75,2,2004-12-03,2004-12-12,2004-12-09,Shipped,,198,Auto-Moto Classics Inc.,Taylor,Leslie,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,1216.0,23000,,,,,,,,
10352,S700_4002,22,62.19,1,2004-12-03,2004-12-12,2004-12-09,Shipped,,198,Auto-Moto Classics Inc.,Taylor,Leslie,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,1216.0,23000,,,,,,,,
10352,S72_1253,49,46.18,4,2004-12-03,2004-12-12,2004-12-09,Shipped,,198,Auto-Moto Classics Inc.,Taylor,Leslie,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,1216.0,23000,,,,,,,,
10353,S18_2581,27,71.81,1,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Vintage Cars,1:32,Highway 66 Mini Classics,*,26.0,27.16694400129285,44.36794071016261
10353,S24_1785,28,107.23,2,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Trucks and Buses,1:18,Motor City Art Classics,*,6627.0,101.53780451040632,212.10430115281773
10353,S24_4278,35,69.55,3,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Trucks and Buses,1:12,Welly Diecast Productions,*,740.0,101.0020790584118,189.3249032143667
10353,S32_1374,46,86.9,5,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Classic Cars,1:18,Studio M Art Models,*,9359.0,20.82355274844421,42.79560362332779
10353,S32_4289,40,68.1,7,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Classic Cars,1:18,Gearbox Collectibles,*,9437.0,77.9,149.0344687116821
10353,S50_1341,40,35.78,8,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Trucks and Buses,1:32,Autoart Studio Design,*,482.0,61.43803904629468,94.57902763166648
10353,S700_1691,39,73.07,9,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,*,Classic Cars,1:18,Min Lin Diecast,*,9764.0,47.03637502775394,68.24552369300221
10353,S700_2834,48,98.48,4,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,,,,,,,,
10353,S700_3167,43,74.4,6,2004-12-04,2004-12-11,2004-12-05,Shipped,,447,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1323.0,49700,,,,,,,,
10354,S10_1678,42,84.22,6,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Vintage Cars,1:50,Carousel DieCast Legends,*,6636.0,15.990103455534609,40.09642116141407
10354,S10_2016,20,95.15,2,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Vintage Cars,1:18,Studio M Art Models,*,7919.0,15.942893176776394,34.00734874868129
10354,S10_4698,42,178.17,3,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Trucks and Buses,1:32,Welly Diecast Productions,*,24.0,32.59215045060954,55.370045274079686
10354,S12_1099,31,157.6,9,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Trucks and Buses,1:12,Red Start Diecast,*,171.0,101.83273906318328,209.45678331472223
10354,S12_2823,35,141.58,4,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Classic Cars,1:18,Gearbox Collectibles,*,9769.0,95.42810526454146,191.12653282342603
10354,S12_3380,29,98.65,11,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Trucks and Buses,1:32,Welly Diecast Productions,*,40.0,66.64467294805083,118.1725803028773
10354,S12_3990,23,76.61,12,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Classic Cars,1:18,Min Lin Diecast,*,9765.0,94.339098005355,189.47369316959387
10354,S12_4675,28,100.19,13,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Trucks and Buses,1:18,Autoart Studio Design,*,167.0,66.8751659417571,123.12211027958806
10354,S18_1889,21,76.23,8,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Classic Cars,1:18,Min Lin Diecast,*,6698.0,93.8860443489526,143.49848019318546
10354,S18_2625,28,49.06,10,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Vintage Cars,1:24,Carousel DieCast Legends,*,6638.0,15.92148036192097,33.62114460686405
10354,S18_3278,36,69.15,7,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Vintage Cars,1:50,Studio M Art Models,*,7693.0,16.20675014856498,33.69227691995543
10354,S24_1578,21,96.92,5,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Trucks and Buses,1:32,Autoart Studio Design,*,25.0,77.9,123.6233913267614
10354,S24_2000,28,62.46,1,2004-12-04,2004-12-10,2004-12-05,Shipped,,323,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,,,New Zealand,1612.0,88000,*,Vintage Cars,1:18,Min Lin Diecast,*,9739.0,60.76413791326473,91.76911538638934
10355,S18_3482,23,117.59,7,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:24,Carousel DieCast Legends,*,6971.0,15.932137155876465,33.35924691612384
10355,S18_3782,31,60.3,1,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Min Lin Diecast,*,9763.0,66.9296862153512,102.68290066552892
10355,S18_4721,25,124.99,2,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:12,Red Start Diecast,*,129.0,98.56237976626088,195.64172117068023
10355,S24_2360,41,56.1,3,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Motor City Art Classics,*,9133.0,103.00066937755342,211.38111948927
10355,S24_2972,36,37.38,4,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:18,Exoto Designs,*,5564.0,93.33151357764004,155.97788291935495
10355,S24_3371,44,60.62,6,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:50,Welly Diecast Productions,*,7327.0,23.14956606203029,35.212490867685986
10355,S24_3856,32,137.62,8,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:18,Studio M Art Models,*,3962.0,37.24783454243264,72.32605311358819
10355,S24_4620,28,75.18,9,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:32,Studio M Art Models,*,78.0,38.65365839183748,54.35900483264888
10355,S32_2206,38,32.99,10,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Welly Diecast Productions,*,1897.0,33.232069456659175,53.94845643343693
10355,S32_4485,40,93.89,5,2004-12-07,2004-12-14,2004-12-13,Shipped,,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:18,Min Lin Diecast,*,7968.0,52.20275716464802,69.00231279996977
10356,S18_1129,43,120.31,8,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Vintage Cars,1:24,Carousel DieCast Legends,*,3459.0,15.911192079240765,34.46389178226829
10356,S18_1342,50,82.19,9,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Vintage Cars,1:50,Motor City Art Classics,*,3135.0,48.032797129354,58.55153747182122
10356,S18_1367,22,44.75,6,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Classic Cars,1:18,Min Lin Diecast,*,9771.0,73.03471596341834,121.43946177837827
10356,S18_1984,27,130.87,2,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Classic Cars,1:18,Min Lin Diecast,*,9767.0,65.70933780070725,102.40019198427248
10356,S18_2325,29,106.79,3,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Trucks and Buses,1:32,Autoart Studio Design,*,24.0,25.660152044575508,46.42763905069218
10356,S18_2795,30,158.63,1,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Vintage Cars,1:24,Carousel DieCast Legends,*,1457.0,15.927158743171796,33.86853996581413
10356,S24_1937,48,31.86,5,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Vintage Cars,1:32,Carousel DieCast Legends,*,8685.0,16.062972036450535,34.6252446184046
10356,S24_2022,26,42.11,7,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Trucks and Buses,1:18,Welly Diecast Productions,*,2864.0,101.14770689707797,205.63517643757305
10356,S50_4713,26,78.11,4,2004-12-09,2004-12-15,2004-12-12,Shipped,,250,Lyon Souveniers,Da Silva,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,1337.0,68100,*,Classic Cars,1:10,Motor City Art Classics,*,6867.0,103.28391063597878,208.8998088094502
10357,S10_1949,32,199.3,10,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Vintage Cars,1:50,Studio M Art Models,*,5227.0,17.435980275796787,33.92552800206117
10357,S10_4962,43,135.92,9,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Vintage Cars,1:32,Carousel DieCast Legends,*,3389.0,15.918813967741816,35.0404114605173
10357,S12_1666,49,109.34,8,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Vintage Cars,1:50,Studio M Art Models,*,7932.0,22.94929787898249,35.829387864887934
10357,S18_1097,39,112.0,1,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Classic Cars,1:18,Red Start Diecast,*,9712.0,99.43012388804244,205.1164800068545
10357,S18_2432,41,58.95,7,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Vintage Cars,1:32,Carousel DieCast Legends,*,593.0,15.993084653791923,35.16011005180424
10357,S18_2949,41,91.18,6,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Trucks and Buses,1:18,Red Start Diecast,*,6797.0,69.81069569999387,147.0231872854045
10357,S18_2957,49,59.34,5,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Classic Cars,1:18,Min Lin Diecast,*,9771.0,77.9,124.4705436561708
10357,S18_3136,44,104.72,4,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Trucks and Buses,1:32,Highway 66 Mini Classics,*,26.0,76.71816211352018,116.77040725900602
10357,S18_3320,25,84.33,3,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Trucks and Buses,1:32,Red Start Diecast,*,16.0,24.494822118886127,54.533972251021495
10357,S18_4600,28,105.34,2,2004-12-10,2004-12-16,2004-12-14,Shipped,,124,Mini Gifts Distributors Ltd.,Nelson,Susan,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1165.0,210500,*,Classic Cars,1:18,Min Lin Diecast,*,9664.0,101.28046419116896,200.2155324345188
10358,S12_3148,49,129.93,5,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:10,Gearbox Collectibles,*,6627.0,103.12321224064144,214.0068098498034
10358,S12_4473,42,98.36,9,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:10,Motor City Art Classics,*,6624.0,103.21459492712884,212.79967072628625
10358,S18_2238,20,142.45,10,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Vintage Cars,1:50,Studio M Art Models,*,9160.0,16.044046839070116,34.27395968413069
10358,S18_2319,20,99.41,11,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Classic Cars,1:18,Gearbox Collectibles,*,9712.0,72.85796895108716,143.42995999943065
10358,S18_3232,32,137.17,12,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Welly Diecast Productions,*,4101.0,49.36988239212934,62.67888722685704
10358,S18_4027,25,117.77,13,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:32,Exoto Designs,*,2714.0,33.089306258769675,62.240806285820575
10358,S18_4668,30,46.29,8,2004-12-10,2004-12-16,2004-12-16,Shipped,Customer requested that DHL is used for this shipping,141,Euro+ Shopping Channel,Freyre,Diego ,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1370.0,227600,*,Trucks and Buses,1:12,Red Start Diecast,*,32.0,90.73124823006184,185.1359006155371
